Województwo,Miejscowość,Kod pocztowy
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-004
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Zielona Góra,66-006
lubuskie,Bogaczów,66-007
lubuskie,Kaczenice,66-007
lubuskie,Kamionka,66-007
lubuskie,Kotowice,66-007
lubuskie,Niwiska,66-007
lubuskie,Pielice,66-007
lubuskie,Pierzwin,66-007
lubuskie,Przybymierz,66-007
lubuskie,Skibice,66-007
lubuskie,Urzuty,66-007
lubuskie,Zielona Góra,66-007
lubuskie,Piaski,66-008
lubuskie,Świdnica,66-008
lubuskie,Świdnica,66-008
lubuskie,Wilkanowo,66-008
lubuskie,Białowice,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Bogaczów,66-010
lubuskie,Cieszów,66-010
lubuskie,Dobroszów Mały,66-010
lubuskie,Dobroszów Wielki,66-010
lubuskie,Dobroszów Wielki,66-010
lubuskie,Drągowina,66-010
lubuskie,Klępina,66-010
lubuskie,Krzywa,66-010
lubuskie,Krzywaniec,66-010
lubuskie,Łagoda,66-010
lubuskie,Nowogród Bobrzański,66-010
lubuskie,Podgórzyce,66-010
lubuskie,Podgórzyce,66-010
lubuskie,Sobolice,66-010
lubuskie,Sterków,66-010
lubuskie,Sterków,66-010
lubuskie,Wysoka,66-010
lubuskie,Buchałów,66-014
lubuskie,Dobra,66-014
lubuskie,Drzonów,66-014
lubuskie,Grabowiec,66-014
lubuskie,Koźla,66-014
lubuskie,Letnica,66-014
lubuskie,Lipno,66-014
lubuskie,Radomia,66-014
lubuskie,Radomia,66-014
lubuskie,Słone,66-014
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Zielona Góra,66-015
lubuskie,Boryń,66-016
lubuskie,Czerwieńsk,66-016
lubuskie,Dobrzęcin,66-016
lubuskie,Laski,66-016
lubuskie,Leśniów Mały,66-016
lubuskie,Leśniów Wielki,66-016
lubuskie,Nietków,66-016
lubuskie,Piaśnica,66-016
lubuskie,Płoty,66-016
lubuskie,Sudoł,66-016
lubuskie,Wysokie,66-016
lubuskie,Wyszyna,66-016
lubuskie,Zagórze,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Zielona Góra,66-016
lubuskie,Brzezie k. Sulechowa,66-100
lubuskie,Buków,66-100
lubuskie,Buków,66-100
lubuskie,Głogusz,66-100
lubuskie,Kalsk,66-100
lubuskie,Kije,66-100
lubuskie,Krężoły,66-100
lubuskie,Kruszyna,66-100
lubuskie,Mozów,66-100
lubuskie,Obłotne,66-100
lubuskie,Sulechów,66-100
lubuskie,Brody,66-105
lubuskie,Brzezie k. Pomorska,66-105
lubuskie,Mozów,66-105
lubuskie,Pomorsko,66-105
lubuskie,Babimost,66-110
lubuskie,Laski,66-110
lubuskie,Nowe Kramsko,66-110
lubuskie,Nowe Kramsko,66-110
lubuskie,Nowe Kramsko,66-110
lubuskie,Nowe Kramsko,66-110
lubuskie,Podmokle Małe,66-110
lubuskie,Podmokle Małe,66-110
lubuskie,Podmokle Wielkie,66-110
lubuskie,Podmokle Wielkie,66-110
lubuskie,Janowiec,66-111
lubuskie,Karczyn,66-111
lubuskie,Klępsk,66-111
lubuskie,Klępsk,66-111
lubuskie,Kolesin,66-111
lubuskie,Łęgowo,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Nowe Kramsko,66-111
lubuskie,Okunin,66-111
lubuskie,Stare Kramsko,66-111
lubuskie,Będów,66-112
lubuskie,Bródki,66-112
lubuskie,Nietkowice,66-112
lubuskie,Sycowice,66-112
lubuskie,Chwalim,66-120
lubuskie,Kaliska,66-120
lubuskie,Kargowa,66-120
lubuskie,Karszyn,66-120
lubuskie,Nowy Jaromierz,66-120
lubuskie,Obra Dolna,66-120
lubuskie,Smolno Wielkie,66-120
lubuskie,Smolno Wielkie,66-120
lubuskie,Stary Jaromierz,66-120
lubuskie,Wojnowo,66-120
lubuskie,Wojnowo,66-120
lubuskie,Bełcze,66-130
lubuskie,Bełcze,66-130
lubuskie,Bojadła,66-130
lubuskie,Bojadła,66-130
lubuskie,Kartno,66-130
lubuskie,Kartno,66-130
lubuskie,Młynkowo,66-130
lubuskie,Przewóz,66-130
lubuskie,Pyrnik,66-130
lubuskie,Susłów,66-130
lubuskie,Cigacice,66-131
lubuskie,Górki Małe,66-131
lubuskie,Górzykowo,66-131
lubuskie,Leśna Góra,66-131
lubuskie,Mozów,66-131
lubuskie,Nowy Świat,66-131
lubuskie,Borek,66-132
lubuskie,Gębice,66-132
lubuskie,Głęboka,66-132
lubuskie,Głuchów,66-132
lubuskie,Ledno,66-132
lubuskie,Mieszkowo,66-132
lubuskie,Ostrzyce,66-132
lubuskie,Podlegórz,66-132
lubuskie,Radowice,66-132
lubuskie,Trzebiechów,66-132
lubuskie,Dąbrówka,66-133
lubuskie,Klenica,66-133
lubuskie,Kliniczki,66-133
lubuskie,Siadcza,66-133
lubuskie,Swarzynice,66-133
lubuskie,Wirówek,66-133
lubuskie,Chociule,66-200
lubuskie,Glińsk,66-200
lubuskie,Grodziszcze,66-200
lubuskie,Jeziory,66-200
lubuskie,Kupienino,66-200
lubuskie,Lubinicko,66-200
lubuskie,Lubogóra,66-200
lubuskie,Ługów,66-200
lubuskie,Ojerzyce,66-200
lubuskie,Raków,66-200
lubuskie,Raków,66-200
lubuskie,Rosin,66-200
lubuskie,Rosin,66-200
lubuskie,Rozłogi,66-200
lubuskie,Rudgerzowice,66-200
lubuskie,Rudgerzowice,66-200
lubuskie,Rusinów,66-200
lubuskie,Rzeczyca,66-200
lubuskie,Rzeczyca,66-200
lubuskie,Świebodzin,66-200
lubuskie,Wilkowo,66-200
lubuskie,Witosław,66-200
lubuskie,Wityń,66-200
lubuskie,Gościkowo,66-203
lubuskie,Jordanowo,66-203
lubuskie,Nowy Dworek,66-203
lubuskie,Bronikowo,66-210
lubuskie,Chlastawa,66-210
lubuskie,Dąbrówka Wielkopolska,66-210
lubuskie,Dąbrówka Wielkopolska,66-210
lubuskie,Dąbrówka Wielkopolska,66-210
lubuskie,Dąbrówka Wielkopolska,66-210
lubuskie,Kosieczyn,66-210
lubuskie,Kosieczyn,66-210
lubuskie,Kręcko,66-210
lubuskie,Kręcko,66-210
lubuskie,Kręcko,66-210
lubuskie,Rogoziniec,66-210
lubuskie,Zbąszynek,66-210
lubuskie,Błonie,66-211
lubuskie,Borów,66-211
lubuskie,Kalinowo,66-211
lubuskie,Łąkie,66-211
lubuskie,Niesulice,66-211
lubuskie,Ołobok,66-211
lubuskie,Rokitnica,66-211
lubuskie,Węgrzynice,66-211
lubuskie,Zawisze,66-211
lubuskie,Cibórz,66-213
lubuskie,Cząbry,66-213
lubuskie,Darnawa,66-213
lubuskie,Kaliszkowice,66-213
lubuskie,Kępsko,66-213
lubuskie,Międzylesie,66-213
lubuskie,Niekarzyn,66-213
lubuskie,Pałck,66-213
lubuskie,Podła Góra,66-213
lubuskie,Przetocznica,66-213
lubuskie,Radoszyn,66-213
lubuskie,Skąpe,66-213
lubuskie,Boryszyn,66-218
lubuskie,Bucze,66-218
lubuskie,Buczyna,66-218
lubuskie,Dolisko,66-218
lubuskie,Janisławiec,66-218
lubuskie,Laski,66-218
lubuskie,Lubrza,66-218
lubuskie,Lubrza,66-218
lubuskie,Lubrza,66-218
lubuskie,Mostki,66-218
lubuskie,Mrówczyn,66-218
lubuskie,Nowa Wioska,66-218
lubuskie,Przełazy,66-218
lubuskie,Staropole,66-218
lubuskie,Tyczyno,66-218
lubuskie,Zagaje,66-218
lubuskie,Zagórze,66-218
lubuskie,Gronów,66-220
lubuskie,Gronów,66-220
lubuskie,Gronów,66-220
lubuskie,Jemiołów,66-220
lubuskie,Jemiołów,66-220
lubuskie,Kosobudz,66-220
lubuskie,Kosobudz,66-220
lubuskie,Kosobudz,66-220
lubuskie,Łagów,66-220
lubuskie,Łagów,66-220
lubuskie,Łagówek,66-220
lubuskie,Sieniawa,66-220
lubuskie,Sieniawa,66-220
lubuskie,Sieniawa,66-220
lubuskie,Żelechów,66-220
lubuskie,Brudzewo,66-225
lubuskie,Dąbrówka Mała,66-225
lubuskie,Kiełcze,66-225
lubuskie,Koźminek,66-225
lubuskie,Myszęcin,66-225
lubuskie,Nowe Karcze,66-225
lubuskie,Opalewo,66-225
lubuskie,Smardzewo,66-225
lubuskie,Szczaniec,66-225
lubuskie,Wilenko,66-225
lubuskie,Wolimirzyce,66-225
lubuskie,Wygon,66-225
lubuskie,Kłodnica,66-233
lubuskie,Kłodnica,66-233
lubuskie,Niedźwiedź,66-233
lubuskie,Poźrzadło,66-233
lubuskie,Poźrzadło,66-233
lubuskie,Poźrzadło,66-233
lubuskie,Toporów,66-233
lubuskie,Toporów,66-233
lubuskie,Zamęt,66-233
lubuskie,Bielice,66-234
lubuskie,Boczów,66-234
lubuskie,Garbicz,66-234
lubuskie,Lubin,66-234
lubuskie,Lubów,66-234
lubuskie,Mierczany,66-234
lubuskie,Pniów,66-234
lubuskie,Tarnawa Rzepińska,66-234
lubuskie,Wystok,66-234
lubuskie,Bargów,66-235
lubuskie,Bobrówko,66-235
lubuskie,Debrznica,66-235
lubuskie,Drzewce,66-235
lubuskie,Gądków Mały,66-235
lubuskie,Gądków Wielki,66-235
lubuskie,Góry,66-235
lubuskie,Grabów,66-235
lubuskie,Jelenie Pole,66-235
lubuskie,Koryta,66-235
lubuskie,Kownaty,66-235
lubuskie,Prześlice,66-235
lubuskie,Rożnówka,66-235
lubuskie,Torzym,66-235
lubuskie,Torzym,66-235
lubuskie,Walewice,66-235
lubuskie,Bobowicko,66-300
lubuskie,Bobowicko,66-300
lubuskie,Gorzyca,66-300
lubuskie,Gorzyca,66-300
lubuskie,Kalsko,66-300
lubuskie,Kalsko,66-300
lubuskie,Kalsko,66-300
lubuskie,Kuligowo,66-300
lubuskie,Kuligowo,66-300
lubuskie,Kuźnik,66-300
lubuskie,Kuźnik,66-300
lubuskie,Międzyrzecz,66-300
lubuskie,Nietoperek,66-300
lubuskie,Rojewo,66-300
lubuskie,Rojewo,66-300
lubuskie,Święty Wojciech,66-300
lubuskie,Święty Wojciech,66-300
lubuskie,Święty Wojciech,66-300
lubuskie,Święty Wojciech,66-300
lubuskie,Święty Wojciech,66-300
lubuskie,Żółwin,66-300
lubuskie,Żółwin,66-300
lubuskie,Żółwin,66-300
lubuskie,Brójce,66-304
lubuskie,Chociszewo,66-304
lubuskie,Lutol Suchy,66-304
lubuskie,Łagowiec,66-304
lubuskie,Panowice,66-304
lubuskie,Stary Dwór,66-304
lubuskie,Kaława,66-305
lubuskie,Kęszyca,66-305
lubuskie,Kęszyca Leśna,66-305
lubuskie,Nietoperek,66-305
lubuskie,Pniewo,66-305
lubuskie,Szumiąca,66-305
lubuskie,Wysoka,66-305
lubuskie,Kursko,66-306
lubuskie,Kursko,66-306
lubuskie,Kursko,66-306
lubuskie,Pieski,66-306
lubuskie,Dębowiec,66-307
lubuskie,Kleszczewo,66-307
lubuskie,Nowa Wieś,66-307
lubuskie,Templewo,66-307
lubuskie,Templewo,66-307
lubuskie,Bukowiec,66-313
lubuskie,Bukowiec,66-313
lubuskie,Wyszanowo,66-313
lubuskie,Bieleń,66-320
lubuskie,Jasieniec,66-320
lubuskie,Lutol Mokry,66-320
lubuskie,Rybojady,66-320
lubuskie,Siercz,66-320
lubuskie,Sierczynek,66-320
lubuskie,Smolniki,66-320
lubuskie,Świdwowiec,66-320
lubuskie,Trzciel,66-320
lubuskie,Żydowo,66-320
lubuskie,Biercza,66-330
lubuskie,Borowy Młyn,66-330
lubuskie,Janowo,66-330
lubuskie,Nowe Gorzycko,66-330
lubuskie,Nowe Gorzycko,66-330
lubuskie,Policko,66-330
lubuskie,Pszczew,66-330
lubuskie,Rańsko,66-330
lubuskie,Silna,66-330
lubuskie,Silna,66-330
lubuskie,Stoki,66-330
lubuskie,Stołuń,66-330
lubuskie,Szarcz,66-330
lubuskie,Świechocin,66-330
lubuskie,Zielomyśl,66-330
lubuskie,Chełmicko,66-340
lubuskie,Chełmsko,66-340
lubuskie,Dębówko,66-340
lubuskie,Dziubielewo,66-340
lubuskie,Gaj,66-340
lubuskie,Krasne Dłusko,66-340
lubuskie,Murowiec,66-340
lubuskie,Nowa Niedrzwica,66-340
lubuskie,Orłowce,66-340
lubuskie,Poręba,66-340
lubuskie,Przytoczna,66-340
lubuskie,Rokitno-Stacja,66-340
lubuskie,Twierdzielewo,66-340
lubuskie,Żabno,66-340
lubuskie,Rokitno,66-341
lubuskie,Goraj,66-342
lubuskie,Krobielewo,66-342
lubuskie,Lubikowo,66-342
lubuskie,Lubikowo,66-342
lubuskie,Nowiny,66-342
lubuskie,Strychy,66-342
lubuskie,Strychy,66-342
lubuskie,Stryszewo,66-342
lubuskie,Wierzbno,66-343
lubuskie,Bledzew,66-350
lubuskie,Bledzew,66-350
lubuskie,Bledzewka,66-350
lubuskie,Chycina,66-350
lubuskie,Goruńsko,66-350
lubuskie,Katarzynki,66-350
lubuskie,Krzywokleszcz,66-350
lubuskie,Osiecko,66-350
lubuskie,Pniewo,66-350
lubuskie,Pniewo,66-350
lubuskie,Popowo,66-350
lubuskie,Sokola Dąbrowa,66-350
lubuskie,Stary Dworek,66-350
lubuskie,Strużyny,66-350
lubuskie,Zemsko,66-350
lubuskie,Gorzów Wielkopolski,66-400
lubuskie,Wawrów,66-400
lubuskie,Wieprzyce,66-400
lubuskie,Chwalęcice,66-415
lubuskie,Kłodawa,66-415
lubuskie,Lipy,66-415
lubuskie,Łośno,66-415
lubuskie,Mironice,66-415
lubuskie,Rębowo,66-415
lubuskie,Santocko,66-415
lubuskie,Smolarki,66-415
lubuskie,Zamoksze,66-415
lubuskie,Różanki,66-416
lubuskie,Rybakowo,66-416
lubuskie,Santoczno,66-416
lubuskie,Wojcieszyce,66-416
lubuskie,Zdroisko,66-416
lubuskie,Białobłocie,66-425
lubuskie,Bolemin,66-425
lubuskie,Dziersławice,66-425
lubuskie,Dzierżów,66-425
lubuskie,Kiełpin,66-425
lubuskie,Koszęcin,66-425
lubuskie,Krasowiec,66-425
lubuskie,Płonica,66-425
lubuskie,Prądocin,66-425
