Województwo,Powiat,Miejscowość,Kod pocztowy
łódzkie,poddębicki,Brzeg,99-235
łódzkie,poddębicki,Drużbin,99-235
łódzkie,poddębicki,Dybów,99-235
łódzkie,poddębicki,Ferdynandów,99-235
łódzkie,poddębicki,Jadwichna,99-235
łódzkie,poddębicki,Kraczynki,99-235
łódzkie,poddębicki,Księża Wólka,99-235
łódzkie,poddębicki,Księże Młyny,99-235
łódzkie,poddębicki,Lubola,99-235
łódzkie,poddębicki,Łyszkowice,99-235
łódzkie,poddębicki,Osowiec,99-235
łódzkie,poddębicki,Pęczniew,99-235
łódzkie,poddębicki,Popów,99-235
łódzkie,poddębicki,Popów-Kolonia (Pieńki),99-235
łódzkie,poddębicki,Przywidz,99-235
łódzkie,poddębicki,Rudniki,99-235
łódzkie,poddębicki,Siedlątków,99-235
łódzkie,poddębicki,Wola Pomianowa,99-235
łódzkie,poddębicki,Wylazłów,99-235
łódzkie,poddębicki,Zagórki,99-235
łódzkie,kutnowski,Adamowice,99-300
łódzkie,kutnowski,Adamów,99-300
łódzkie,kutnowski,Bielawki,99-300
łódzkie,kutnowski,Boża Wola,99-300
łódzkie,kutnowski,Byszew,99-300
łódzkie,kutnowski,Byszew-Kaczyn,99-300
łódzkie,kutnowski,Dębina,99-300
łódzkie,kutnowski,Florek,99-300
łódzkie,kutnowski,Głogowiec,99-300
łódzkie,kutnowski,Gnojno,99-300
łódzkie,kutnowski,Gnojno (Dębina),99-300
łódzkie,kutnowski,Gnojno (Siemiennik),99-300
łódzkie,kutnowski,Gołębiew Nowy,99-300
łódzkie,kutnowski,Gołębiew Stary,99-300
łódzkie,kutnowski,Gołębiewek Nowy,99-300
łódzkie,kutnowski,Gołębiewek Stary,99-300
łódzkie,kutnowski,Grabków,99-300
łódzkie,kutnowski,Janiszew,99-300
łódzkie,kutnowski,Julinki,99-300
łódzkie,kutnowski,Kalinowa,99-300
łódzkie,kutnowski,Kolonia Sójki,99-300
łódzkie,kutnowski,Kolonia Strzegocin,99-300
łódzkie,kutnowski,Komadzyn,99-300
łódzkie,kutnowski,Kotliska,99-300
łódzkie,kutnowski,Kuczków,99-300
łódzkie,kutnowski,Kutno,99-300
łódzkie,kutnowski,Kutno (Azory),99-300
łódzkie,kutnowski,Leszczynek,99-300
łódzkie,kutnowski,Leszczynek (Dudki),99-300
łódzkie,kutnowski,Leszno,99-300
łódzkie,kutnowski,Malina,99-300
łódzkie,kutnowski,Marianki,99-300
łódzkie,kutnowski,Marianów (Marianów Dolny),99-300
łódzkie,kutnowski,Michałów,99-300
łódzkie,kutnowski,Nagodów,99-300
łódzkie,kutnowski,Nowa Wieś,99-300
łódzkie,kutnowski,Nowe Sójki,99-300
łódzkie,kutnowski,Obidówek,99-300
łódzkie,kutnowski,Piwki,99-300
łódzkie,kutnowski,Raciborów,99-300
łódzkie,kutnowski,Ryków,99-300
łódzkie,kutnowski,Sieciechów,99-300
łódzkie,kutnowski,Sieraków,99-300
łódzkie,kutnowski,Stanisławów,99-300
łódzkie,kutnowski,Stara Wieś,99-300
łódzkie,kutnowski,Strzegocin,99-300
łódzkie,kutnowski,Wierzbie,99-300
łódzkie,kutnowski,Włosków,99-300
łódzkie,kutnowski,Woźniaków,99-300
łódzkie,kutnowski,Wroczyny,99-300
łódzkie,kutnowski,Wroczyny (Franki Wroczyńskie),99-300
łódzkie,kutnowski,Wysoka Duża,99-300
łódzkie,kutnowski,Wysoka Wielka,99-300
łódzkie,kutnowski,Żurawieniec,99-300
łódzkie,kutnowski,Anielin,99-306
łódzkie,kutnowski,Bronisławów,99-306
łódzkie,kutnowski,Budy Nowe,99-306
łódzkie,kutnowski,Budy Stare,99-306
łódzkie,kutnowski,Chrosno,99-306
łódzkie,kutnowski,Chruścinek,99-306
łódzkie,kutnowski,Franciszków,99-306
łódzkie,kutnowski,Juków,99-306
łódzkie,kutnowski,Kąty,99-306
łódzkie,kutnowski,Klonowiec Stary,99-306
łódzkie,kutnowski,Klonowiec Wielki,99-306
łódzkie,kutnowski,Lipie,99-306
łódzkie,kutnowski,Łanięta,99-306
łódzkie,kutnowski,Niedrzew Drugi,99-306
łódzkie,kutnowski,Niedrzew Pierwszy,99-306
łódzkie,kutnowski,Pomarzany,99-306
łódzkie,kutnowski,Rajmundów,99-306
łódzkie,kutnowski,Ryszardów,99-306
łódzkie,kutnowski,Siemianów,99-306
łódzkie,kutnowski,Suchodębie (Marianów),99-306
łódzkie,kutnowski,Suchodębie,99-306
łódzkie,kutnowski,Świecinki,99-306
łódzkie,kutnowski,Świeciny,99-306
łódzkie,kutnowski,Wilkowia,99-306
łódzkie,kutnowski,Witoldów,99-306
łódzkie,kutnowski,Wola Chruścińska,99-306
łódzkie,kutnowski,Zgoda,99-306
łódzkie,kutnowski,Aleksandrów,99-307
łódzkie,kutnowski,Bielawy,99-307
łódzkie,kutnowski,Bociany,99-307
łódzkie,kutnowski,Dąbkowice,99-307
łódzkie,kutnowski,Długołęka,99-307
łódzkie,kutnowski,Holendry Strzeleckie,99-307
łódzkie,kutnowski,Karolew,99-307
łódzkie,kutnowski,Kozia Góra (Glinice),99-307
łódzkie,kutnowski,Kozia Góra (Stara Kozia Góra),99-307
łódzkie,kutnowski,Kozia Góra,99-307
łódzkie,kutnowski,Marianka,99-307
łódzkie,kutnowski,Marianów,99-307
łódzkie,kutnowski,Muchnice,99-307
łódzkie,kutnowski,Muchnice Nowe,99-307
łódzkie,kutnowski,Muchnów,99-307
łódzkie,kutnowski,Niedrzaków,99-307
łódzkie,kutnowski,Niedrzaków (Niedrzakówek),99-307
łódzkie,kutnowski,Niedrzaków (Wydziały),99-307
łódzkie,kutnowski,Przyzórz,99-307
łódzkie,kutnowski,Rejmontów,99-307
łódzkie,kutnowski,Sójki,99-307
łódzkie,kutnowski,Strzelce,99-307
łódzkie,kutnowski,Strzelce Kujawskie,99-307
łódzkie,kutnowski,Wieszczyce,99-307
łódzkie,kutnowski,Wola Raciborowska,99-307
łódzkie,kutnowski,Zaranna,99-307
łódzkie,kutnowski,Zgórze,99-307
łódzkie,kutnowski,Annetów,99-311
łódzkie,kutnowski,Antoniew,99-311
łódzkie,kutnowski,Antoniew (Wilkęsy),99-311
łódzkie,kutnowski,Bedlno (Bedlno-Kamieniec),99-311
łódzkie,kutnowski,Bedlno-Wieś,99-311
łódzkie,kutnowski,Bedlno-Żbiwiec,99-311
łódzkie,kutnowski,Czarnów,99-311
łódzkie,kutnowski,Dębowa Góra,99-311
łódzkie,kutnowski,Emilianów,99-311
łódzkie,kutnowski,Ernestynów (Odolin),99-311
łódzkie,kutnowski,Ernestynów (Kujawki),99-311
łódzkie,kutnowski,Ernestynów,99-311
łódzkie,kutnowski,Florianów,99-311
łódzkie,kutnowski,Franciszków Nowy,99-311
łódzkie,kutnowski,Garbów,99-311
łódzkie,kutnowski,Głuchów,99-311
łódzkie,kutnowski,Gosławice,99-311
łódzkie,kutnowski,Groszki,99-311
łódzkie,kutnowski,Janów,99-311
łódzkie,kutnowski,Jaroszówka,99-311
łódzkie,kutnowski,Józefów (Mosiębrza),99-311
łódzkie,kutnowski,Józefów,99-311
łódzkie,kutnowski,Kamilew,99-311
łódzkie,kutnowski,Karolew,99-311
łódzkie,kutnowski,Kazimierek,99-311
łódzkie,kutnowski,Kazimierek (Nartynówka),99-311
łódzkie,kutnowski,Kazimierek (Wolność),99-311
łódzkie,kutnowski,Konstantynów,99-311
łódzkie,kutnowski,Kręcieszki (Tarnów),99-311
łódzkie,kutnowski,Kręcieszki,99-311
łódzkie,kutnowski,Lasota,99-311
łódzkie,kutnowski,Marynin,99-311
łódzkie,kutnowski,Mateuszew,99-311
łódzkie,kutnowski,Mateuszew (Wiktorów),99-311
łódzkie,kutnowski,Mateuszew (Mirosławice),99-311
łódzkie,kutnowski,Mateuszew (Eliaszew),99-311
łódzkie,kutnowski,Orłów-Kolonia,99-311
łódzkie,kutnowski,Orłów-Kolonia (Dąbrówka),99-311
łódzkie,kutnowski,Orłów-Kolonia (Gruszkowizna),99-311
łódzkie,kutnowski,Orłów-Parcel,99-311
łódzkie,kutnowski,Plecka Dąbrowa (Zgoda),99-311
łódzkie,kutnowski,Plecka Dąbrowa,99-311
łódzkie,kutnowski,Pniewo,99-311
łódzkie,kutnowski,Pniewo (Pniewo Małe),99-311
łódzkie,kutnowski,Pniewo (Wydmuch),99-311
łódzkie,kutnowski,Podgajew (Gajew),99-311
łódzkie,kutnowski,Podgajew,99-311
łódzkie,kutnowski,Potok,99-311
łódzkie,kutnowski,Ruszki,99-311
łódzkie,kutnowski,Stradzew,99-311
łódzkie,kutnowski,Stradzew-Górki,99-311
łódzkie,kutnowski,Szczyt,99-311
łódzkie,kutnowski,Szewce Nadolne,99-311
łódzkie,kutnowski,Szewce Nagórne,99-311
łódzkie,kutnowski,Szewce Owsiane,99-311
łódzkie,kutnowski,Szewce-Walentyna,99-311
łódzkie,kutnowski,Szymanówka,99-311
łódzkie,kutnowski,Teodorów,99-311
łódzkie,kutnowski,Tomaszew,99-311
łódzkie,kutnowski,Tomczyce,99-311
łódzkie,kutnowski,Trzciniec,99-311
łódzkie,kutnowski,Waliszew,99-311
łódzkie,kutnowski,Wewiórz,99-311
łódzkie,kutnowski,Wojszyce,99-311
łódzkie,kutnowski,Wola Kałkowa,99-311
łódzkie,kutnowski,Wolska Kolonia,99-311
łódzkie,kutnowski,Wyrów,99-311
łódzkie,kutnowski,Załusin (Załusinek),99-311
łódzkie,kutnowski,Załusin (Trawin),99-311
łódzkie,kutnowski,Załusin (Julianów),99-311
łódzkie,kutnowski,Załusin,99-311
łódzkie,kutnowski,Zleszyn (Odolinek),99-311
łódzkie,kutnowski,Zleszyn,99-311
łódzkie,kutnowski,Zosinów (Klotyldów),99-311
łódzkie,kutnowski,Zosinów,99-311
łódzkie,kutnowski,Brony,99-314
łódzkie,kutnowski,Goliszew,99-314
łódzkie,kutnowski,Julianów,99-314
łódzkie,kutnowski,Kaszewy Dworne,99-314
łódzkie,kutnowski,Kaszewy Kościelne,99-314
łódzkie,kutnowski,Kaszewy Tarnowskie,99-314
łódzkie,kutnowski,Kaszewy-Kolonia,99-314
łódzkie,kutnowski,Kaszewy-Spójnia,99-314
łódzkie,kutnowski,Konary,99-314
łódzkie,kutnowski,Krzyżanów,99-314
łódzkie,kutnowski,Krzyżanówek,99-314
łódzkie,kutnowski,Ktery,99-314
łódzkie,kutnowski,Kuchary,99-314
łódzkie,kutnowski,Łęki Górne,99-314
łódzkie,kutnowski,Łęki Kościelne,99-314
łódzkie,kutnowski,Malewo (Świniary),99-314
łódzkie,kutnowski,Malewo,99-314
łódzkie,kutnowski,Marcinów,99-314
łódzkie,kutnowski,Micin,99-314
łódzkie,kutnowski,Mieczysławów,99-314
łódzkie,kutnowski,Młogoszyn,99-314
łódzkie,kutnowski,Nowe Ktery (Zieleniew),99-314
łódzkie,kutnowski,Nowe Ktery,99-314
łódzkie,kutnowski,Pawłowice,99-314
łódzkie,kutnowski,Psurze,99-314
łódzkie,kutnowski,Różanowice,99-314
łódzkie,kutnowski,Rustów,99-314
łódzkie,kutnowski,Rybie,99-314
łódzkie,kutnowski,Siemienice,99-314
łódzkie,kutnowski,Siemieniczki,99-314
łódzkie,kutnowski,Sokół,99-314
łódzkie,kutnowski,Stefanów,99-314
łódzkie,kutnowski,Uroczysko Leśne,99-314
łódzkie,kutnowski,Wały A,99-314
łódzkie,kutnowski,Wały B,99-314
łódzkie,kutnowski,Wierzyki,99-314
łódzkie,kutnowski,Władysławów (Morele),99-314
łódzkie,kutnowski,Władysławów (Jagniątki),99-314
łódzkie,kutnowski,Władysławów,99-314
łódzkie,kutnowski,Wojciechowice Duże (Wojciechowice Małe),99-314
łódzkie,kutnowski,Wojciechowice Duże,99-314
łódzkie,kutnowski,Wyręby Siemienickie,99-314
łódzkie,kutnowski,Zawady,99-314
łódzkie,kutnowski,Złotniki,99-314
łódzkie,kutnowski,Żakowice,99-314
łódzkie,kutnowski,Aleksandrów,99-319
łódzkie,kutnowski,Czesławów,99-319
łódzkie,kutnowski,Dobrzelin,99-319
łódzkie,kutnowski,Drzewoszki Małe,99-319
łódzkie,kutnowski,Drzewoszki Wielkie,99-319
łódzkie,kutnowski,Grabów,99-319
łódzkie,kutnowski,Zgoda (Oleszcze),99-319
łódzkie,kutnowski,Zgoda,99-319
łódzkie,kutnowski,Balików,99-320
łódzkie,kutnowski,Budzyń,99-320
łódzkie,kutnowski,Buszków Dolny,99-320
łódzkie,kutnowski,Chochołów,99-320
łódzkie,kutnowski,Chochołów (Strzelce),99-320
łódzkie,kutnowski,Grabie,99-320
łódzkie,kutnowski,Kaczkowizna,99-320
łódzkie,kutnowski,Kruki,99-320
łódzkie,kutnowski,Orątki Dolne,99-320
łódzkie,kutnowski,Orątki Górne,99-320
łódzkie,kutnowski,Pasieka,99-320
łódzkie,kutnowski,Sędki,99-320
łódzkie,kutnowski,Sokołówek,99-320
łódzkie,kutnowski,Tretki,99-320
łódzkie,kutnowski,Tretki (Dzwonków),99-320
łódzkie,kutnowski,Wola Popowa,99-320
łódzkie,kutnowski,Zagroby,99-320
łódzkie,kutnowski,Zagroby (Kędziory),99-320
łódzkie,kutnowski,Zagroby (Kozanki),99-320
łódzkie,kutnowski,Zagroby (Leśne),99-320
łódzkie,kutnowski,Zarębów,99-320
łódzkie,kutnowski,Żabików,99-320
łódzkie,kutnowski,Żychlin,99-320
łódzkie,kutnowski,Aleksandrówka,99-321
łódzkie,kutnowski,Biała,99-321
łódzkie,kutnowski,Brzeziny,99-321
łódzkie,kutnowski,Gajew,99-321
łódzkie,kutnowski,Grzybów Dolny (Klemensów Grzybowski),99-321
łódzkie,kutnowski,Grzybów Dolny (Janów Grzybowski),99-321
łódzkie,kutnowski,Grzybów Dolny,99-321
łódzkie,kutnowski,Grzybów Dolny (Gajew Grzybowski),99-321
łódzkie,kutnowski,Grzybów Hornowski,99-321
łódzkie,kutnowski,Marianka,99-321
łódzkie,kutnowski,Śleszyn,99-321
łódzkie,kutnowski,Śleszynek,99-321
łódzkie,kutnowski,Dobrzewy,99-322
łódzkie,kutnowski,Golędzkie,99-322
łódzkie,kutnowski,Golędzkie (Anin),99-322
łódzkie,kutnowski,Grotowice,99-322
łódzkie,kutnowski,Janów (Adamów),99-322
łódzkie,kutnowski,Janów,99-322
łódzkie,kutnowski,Jastrzębia,99-322
łódzkie,kutnowski,Jaworzyna,99-322
łódzkie,kutnowski,Jaworzyna (Feliksów),99-322
łódzkie,kutnowski,Jurków Drugi,99-322
łódzkie,kutnowski,Jurków Pierwszy,99-322
łódzkie,kutnowski,Kamienna,99-322
łódzkie,kutnowski,Kolonia Oporów,99-322
łódzkie,kutnowski,Kurów-Parcel,99-322
łódzkie,kutnowski,Kurów-Wieś,99-322
łódzkie,kutnowski,Łowiczówka,99-322
łódzkie,kutnowski,Mnich-Południe,99-322
łódzkie,kutnowski,Mnich-Probostwo,99-322
łódzkie,kutnowski,Oporów,99-322
łódzkie,kutnowski,Pobórz,99-322
łódzkie,kutnowski,Raj,99-322
łódzkie,kutnowski,Samogoszcz,99-322
łódzkie,kutnowski,Samogoszcz (Halinów),99-322
łódzkie,kutnowski,Skarżyn,99-322
łódzkie,kutnowski,Skarżynek,99-322
łódzkie,kutnowski,Skórzewa,99-322
łódzkie,kutnowski,Stanisławów,99-322
łódzkie,kutnowski,Świechów,99-322
łódzkie,kutnowski,Wola Owsiana,99-322
łódzkie,kutnowski,Wola Prosperowa,99-322
łódzkie,kutnowski,Wólka-Lizigódź,99-322
łódzkie,kutnowski,Wólka-Lizigódź (Wólka-Janki),99-322
łódzkie,kutnowski,Kolonia Mnich,99-323
łódzkie,kutnowski,Mnich-Ośrodek,99-323
łódzkie,łęczycki,Anusin,99-335
łódzkie,łęczycki,Gajew,99-335
łódzkie,łęczycki,Gledzianów,99-335
łódzkie,łęczycki,Gledzianówek,99-335
łódzkie,łęczycki,Gołocice,99-335
łódzkie,łęczycki,Józefów,99-335
łódzkie,łęczycki,Kuchary,99-335
łódzkie,łęczycki,Michały,99-335
łódzkie,łęczycki,Nędzerzew,99-335
łódzkie,łęczycki,Olesice,99-335
łódzkie,łęczycki,Oraczew,99-335
łódzkie,łęczycki,Romartów,99-335
łódzkie,łęczycki,Rudniki,99-335
łódzkie,łęczycki,Rybitwy,99-335
łódzkie,łęczycki,Szamów,99-335
łódzkie,łęczycki,Wargawa,99-335
łódzkie,łęczycki,Wargawka Stara,99-335
łódzkie,łęczycki,Węglewice,99-335
łódzkie,łęczycki,Węglewice-Kolonia,99-335
łódzkie,łęczycki,Witonia,99-335
łódzkie,kutnowski,Bardzinek,99-340
łódzkie,kutnowski,Bielice (Raszynek),99-340
łódzkie,kutnowski,Bielice,99-340
łódzkie,kutnowski,Błonie,99-340
łódzkie,kutnowski,Cudniki,99-340
łódzkie,kutnowski,Cygany,99-340
łódzkie,kutnowski,Franki,99-340
łódzkie,kutnowski,Głaznów,99-340
łódzkie,kutnowski,Głogowa,99-340
łódzkie,kutnowski,Godzięby,99-340
łódzkie,kutnowski,Iwiczna,99-340
łódzkie,kutnowski,Jankowice,99-340
łódzkie,kutnowski,Kajew,99-340
łódzkie,kutnowski,Kopy,99-340
łódzkie,kutnowski,Kopyta,99-340
łódzkie,kutnowski,Krośniewice,99-340
łódzkie,kutnowski,Krzewie,99-340
łódzkie,kutnowski,Luboradz,99-340
łódzkie,kutnowski,Marynin,99-340
łódzkie,kutnowski,Miłonice,99-340
łódzkie,kutnowski,Miłosna,99-340
łódzkie,kutnowski,Morawce,99-340
łódzkie,kutnowski,Morawce (Rozpacz),99-340
łódzkie,kutnowski,Morawce (Zosinek),99-340
łódzkie,kutnowski,Nowe (Nowe Probostwo),99-340
łódzkie,kutnowski,Nowe,99-340
łódzkie,kutnowski,Nowe Jankowice,99-340
łódzkie,kutnowski,Ostałów,99-340
łódzkie,kutnowski,Pawlikowice,99-340
łódzkie,kutnowski,Pomarzany,99-340
łódzkie,kutnowski,Skłóty,99-340
łódzkie,kutnowski,Stara Wieś,99-340
łódzkie,kutnowski,Suchodoły,99-340
łódzkie,kutnowski,Szubina,99-340
łódzkie,kutnowski,Szubsk Duży,99-340
łódzkie,kutnowski,Szubsk-Towarzystwo,99-340
łódzkie,kutnowski,Teresin,99-340
łódzkie,kutnowski,Teresin (Pniewko),99-340
łódzkie,kutnowski,Tumidaj,99-340
łódzkie,kutnowski,Witów,99-340
łódzkie,kutnowski,Wola Nowska,99-340
łódzkie,kutnowski,Wychny,99-340
łódzkie,kutnowski,Wymysłów (Górki Miłońskie),99-340
łódzkie,kutnowski,Wymysłów,99-340
łódzkie,kutnowski,Zalesie,99-340
łódzkie,kutnowski,Zieleniew,99-340
łódzkie,kutnowski,Bzówki,99-350
łódzkie,kutnowski,Grochów,99-350
łódzkie,kutnowski,Grochówek,99-350
łódzkie,kutnowski,Grodno,99-350
łódzkie,kutnowski,Imielinek,99-350
łódzkie,kutnowski,Imielno,99-350
łódzkie,kutnowski,Kały-Towarzystwo,99-350
łódzkie,kutnowski,Kołomia,99-350
łódzkie,kutnowski,Lipiny,99-350
łódzkie,kutnowski,Miksztal,99-350
łódzkie,kutnowski,Niechcianów,99-350
łódzkie,kutnowski,Nowa Wieś,99-350
łódzkie,kutnowski,Nowe Ostrowy,99-350
łódzkie,kutnowski,Ostrowy,99-350
łódzkie,kutnowski,Ostrowy-Cukrownia,99-350
łódzkie,kutnowski,Perna,99-350
łódzkie,kutnowski,Rdutów (Błota),99-350
łódzkie,kutnowski,Rdutów,99-350
łódzkie,kutnowski,Wola Pierowa,99-350
łódzkie,kutnowski,Wołodrza,99-350
łódzkie,kutnowski,Zieleniec,99-350
łódzkie,kutnowski,Augustopol,99-352
łódzkie,kutnowski,Baby,99-352
łódzkie,kutnowski,Baby (Nowe Baby),99-352
łódzkie,kutnowski,Dąbrowice (Działy),99-352
łódzkie,kutnowski,Dąbrowice,99-352
łódzkie,kutnowski,Dąbrowice (Piotrowo),99-352
łódzkie,kutnowski,Dąbrowice (Dzięgost),99-352
łódzkie,kutnowski,Dąbrowice (Witawa),99-352
łódzkie,kutnowski,Dąbrowice (Majdany),99-352
łódzkie,kutnowski,Dąbrowice (Cieleburzyna),99-352
łódzkie,kutnowski,Iwiny,99-352
łódzkie,kutnowski,Liliopol (Łojewka),99-352
łódzkie,kutnowski,Liliopol,99-352
łódzkie,kutnowski,Mariopol,99-352
łódzkie,kutnowski,Ostrówki,99-352
łódzkie,kutnowski,Rozopol,99-352
łódzkie,kutnowski,Zgórze,99-352
łódzkie,kutnowski,Żakowiec,99-352
łódzkie,łowicki,Bocheń,99-400
łódzkie,łowicki,Dąbkowice Dolne,99-400
łódzkie,łowicki,Dąbkowice Górne,99-400
łódzkie,łowicki,Dąbkowice Górne (Kusa),99-400
łódzkie,łowicki,Dąbkowice Górne (Rydwan),99-400
łódzkie,łowicki,Guźnia,99-400
łódzkie,łowicki,Jamno,99-400
łódzkie,łowicki,Jamno (Nowiny),99-400
łódzkie,łowicki,Jamno (Smolarnia),99-400
łódzkie,łowicki,Jamno (Smug),99-400
łódzkie,łowicki,Jastrzębia,99-400
łódzkie,łowicki,Klewków,99-400
łódzkie,łowicki,Łowicz (Blich),99-400
łódzkie,łowicki,Łowicz,99-400
łódzkie,łowicki,Małszyce,99-400
łódzkie,łowicki,Mystkowice,99-400
łódzkie,łowicki,Mystkowice Małe,99-400
łódzkie,łowicki,Niedźwiada,99-400
łódzkie,łowicki,Ostrów,99-400
łódzkie,łowicki,Otolice,99-400
łódzkie,łowicki,Parcela,99-400
łódzkie,łowicki,Parma (Paremka),99-400
łódzkie,łowicki,Parma,99-400
łódzkie,łowicki,Pilaszków,99-400
łódzkie,łowicki,Placencja,99-400
łódzkie,łowicki,Podbielnia,99-400
łódzkie,łowicki,Popów,99-400
łódzkie,łowicki,Strzelcew,99-400
łódzkie,łowicki,Szczudłów,99-400
łódzkie,łowicki,Świące,99-400
łódzkie,łowicki,Świeryż Drugi,99-400
łódzkie,łowicki,Świeryż Drugi (Świeryż-Doły),99-400
łódzkie,łowicki,Świeryż Pierwszy,99-400
łódzkie,łowicki,Urbańszczyzna,99-400
łódzkie,łowicki,Wygoda,99-400
łódzkie,łowicki,Zabostów Duży,99-400
łódzkie,łowicki,Zabostów Mały,99-400
łódzkie,łowicki,Zawady,99-400
łódzkie,łowicki,Zielkowice,99-400
łódzkie,łowicki,Zielkowice (Kępy),99-400
łódzkie,łowicki,Brodne-Józefów,99-412
łódzkie,łowicki,Brodne-Towarzystwo,99-412
łódzkie,łowicki,Chruśle,99-412
łódzkie,łowicki,Czerniew,99-412
łódzkie,łowicki,Długie,99-412
łódzkie,łowicki,Jadzień,99-412
łódzkie,łowicki,Jerzewo,99-412
łódzkie,łowicki,Kiernozia (Kiernozia-Parcela),99-412
łódzkie,łowicki,Kiernozia,99-412
łódzkie,łowicki,Lasocin,99-412
łódzkie,łowicki,Lasocin (Czerniew-Kolonia),99-412
łódzkie,łowicki,Natolin Kiernoski,99-412
łódzkie,łowicki,Niedzieliska,99-412
łódzkie,łowicki,Osiny,99-412
łódzkie,łowicki,Sokołów-Kolonia,99-412
łódzkie,łowicki,Sokołów-Towarzystwo,99-412
łódzkie,łowicki,Stępów,99-412
łódzkie,łowicki,Teresew,99-412
łódzkie,łowicki,Tydówka,99-412
łódzkie,łowicki,Wiśniewo,99-412
łódzkie,łowicki,Witusza,99-412
łódzkie,łowicki,Wola Stępowska,99-412
łódzkie,łowicki,Zamiary,99-412
łódzkie,łowicki,Błędów,99-413
łódzkie,łowicki,Chąśno,99-413
łódzkie,łowicki,Chąśno Drugie,99-413
łódzkie,łowicki,Chąśno Drugie (Górki),99-413
łódzkie,łowicki,Goleńsko,99-413
łódzkie,łowicki,Karnków,99-413
łódzkie,łowicki,Karsznice Duże,99-413
łódzkie,łowicki,Karsznice Duże (Cyganówka),99-413
łódzkie,łowicki,Karsznice Duże (Stara Wieś),99-413
łódzkie,łowicki,Karsznice Małe,99-413
łódzkie,łowicki,Marianka,99-413
łódzkie,łowicki,Mastki,99-413
łódzkie,łowicki,Niespusza-Wieś,99-413
łódzkie,łowicki,Nowa Niespusza,99-413
łódzkie,łowicki,Przemysłów,99-413
łódzkie,łowicki,Sierżniki,99-413
łódzkie,łowicki,Skowroda Południowa,99-413
łódzkie,łowicki,Skowroda Północna,99-413
łódzkie,łowicki,Wyborów,99-413
łódzkie,łowicki,Boczki Chełmońskie,99-414
łódzkie,łowicki,Gągolin Południowy,99-414
łódzkie,łowicki,Gągolin Północny,99-414
łódzkie,łowicki,Gągolin Zachodni,99-414
łódzkie,łowicki,Jeziorko (Jeziorko Południowe),99-414
łódzkie,łowicki,Jeziorko (Jeziorko Północne),99-414
łódzkie,łowicki,Kocierzew Południowy,99-414
łódzkie,łowicki,Kocierzew Północny,99-414
łódzkie,łowicki,Konstantynów,99-414
łódzkie,łowicki,Lenartów,99-414
łódzkie,łowicki,Lipnice,99-414
łódzkie,łowicki,Łaguszew,99-414
łódzkie,łowicki,Osiek (Osiek Trzeci),99-414
łódzkie,łowicki,Osiek (Osiek Drugi),99-414
łódzkie,łowicki,Ostrowiec,99-414
łódzkie,łowicki,Płaskocin,99-414
łódzkie,łowicki,Różyce,99-414
łódzkie,łowicki,Różyce (Zastruga),99-414
łódzkie,łowicki,Różyce-Żurawieniec,99-414
łódzkie,łowicki,Sromów,99-414
łódzkie,łowicki,Wejsce,99-414
łódzkie,łowicki,Wicie,99-414
